"시군구코드","신고일자","업소명","영업상태코드","영업상태","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3130000","20150522","우리동생 동물병원","0000","정상","","","","","","","02 335 3333","0.00","","","","","","","",""
"3110000","20150526","스머프동물병원","0000","정상","","","","","","","02-969-7582","","","","","","","","",""
"3100000","20150522","메인동물메디컬센터","0000","정상","","","","","","","","0.00","","","","","","","",""
"3210000","20130228","이리온 양재점","0000","정상","","","","","","","577-6125","80.00","","","1","","","","",""
"3140000","20141219","서서울호수동물병원","0000","정상","","","","","","","6959-8448","105.57","소매점","","","","","","",""
"3210000","20141223","아이비동물병원","0002","폐업","","","20180411","","","","448-1962","","","","","","","","",""
"3220000","20150529","압구정웰동물병원","0000","정상","","","","","","","3443-0275","","","","","2","","","",""
"3240000","20150602","고덕24시 동물병원","0000","정상","","","","","","","02-6227-8275","68.10","근린시설","철근콘크리트구조","","1","","","",""
"3210000","20150602","헬릭스동물메디컬센터","0000","정상","","","","","","","02-2135-9119","1447.31","제2종근린생활시설(동물병원)","철근콘크리트 라멘조","8","2","","","",""
"3080000","20150605","H 동물병원","0000","정상","","","","","","","02-984-7588","46.14","","","","","","","",""
"3030000","20121031","옥수수 동물병원","0000","정상","","","","","","","02-2291-7582","57.30","동물병원","철근콘크리트구조","2","","","","",""
"3120000","20151127","어울림동물병원","0000","정상","","","","","","","02-305-4242","","","","","","","","",""
"3050000","19990826","푸른종합동물병원","0000","정상","","","","","","","02-963-7582","49.80","","","0","0","","","",""
"3110000","20150102","도담동물병원","0000","정상","","","","","","","02-388-0275","0.00","근린생활시설","","","","","","",""
"3040000","20150102","우리동물병원","0002","폐업","","","20151031","","","","457-0231","","","","","","","","",""
"3150000","20150609","다솔동물병원","0002","폐업","","","20170630","","","","3663-1275","76.45","","","","","","","",""
"3230000","20150612","온마음 동물메디컬센터","0000","정상","","","","","","","02-449-0075","116.88","근생","철근콘크리트","","","","","",""
"3130000","20151130","24시 산들산들 동물병원","0002","폐업","","","","","","","","0.00","","","","","","","",""
"3230000","20151202","키다리동물병원","0000","정상","","","","","","","02-6401-1512","0.00","근린생활시설","","","1","","","",""
"3030000","20061023","아지동물병원","0000","정상","","","","","","","02-6085-7750","23.95","근린생활시설","연화조","","1","","상권지역과 주거혼？","",""
"3140000","20151203","공원옆동물병원","0000","정상","","","","","","","2650-8275","58.93","근생","","","","","","",""
"3160000","20151203","마음동물병원","0000","정상","","","","","","","2611-5223","","","","","","","","",""
"3120000","20151209","오즈동물병원","0000","정상","","","","","","","02-305-5975","","","","","","","","",""
"3160000","20140811","24시 명동물메디컬센터","0000","정상","","","","","","","2619-5102","","","","","","","","",""
"3020000","20150106","펫세상 동물병원","0002","폐업","","","20180514","","","","02-2012-1256","","","","2","","","","",""
"3220000","20150623","선릉동물병원","0000","정상","","","","","","","557-1555","","","","","1","","","",""
"3240000","20150630","스마트동물병원 강동암사점","0000","정상","","","","","","","02-442-8875","102.96","제2종 근린생활시설","","","1","","","",""
"3230000","20150701","청담동물병원","0000","정상","","","","","","","473-0577","0.00","","","","","","","",""
"3140000","19950615","노아동물병원","0000","정상","","","","","","","0226546183","62.40","","근린생활시설","1","","","","",""
"3230000","20111017","이리온 동물의료원","0000","정상","","","","","","","02-425-6125","866.33","업무시설","철근콘크리트라멘조","","","","","",""
"3220000","20150116","치료멍멍동물병원","0000","정상","","","","","","","545-0075","0.00","","","","","","","",""
"3220000","20150105","봄동물병원","0000","정상","","","","","","","1644-9416","0.00","","","","","","","",""
"3220000","20150105","마더스동물병원","0000","정상","","","","","","","445-7579","","","","","","","","",""
"3220000","20150114","도곡종합동물병원","0000","정상","","","","","","","554-8875","0.00","","","","","","","",""
"3220000","20150116","가로수동물병원","0000","정상","","","","","","","549-7579","","","","","","","","",""
"3230000","20020916","25시동물의료센터","0000","정상","","","","","","","419-1351","0.00","","","0","2","","","",""
"3180000","20150703","위즈펫동물병원VIC영등포점","0002","폐업","","","20160321","","","","","68.00","","","","1","","","",""
"3110000","20150707","튼튼동물병원","0002","폐업","","","20150916","","","","02-355-8575","0.00","","","","","","","",""
"3230000","20140611","문정탑동물병원","0000","정상","","","","","","","431-0275","107.47","근린생활시설","","","","","","",""
"3040000","20180418","스마트동물병원군자점","0000","정상","","","","","","","02-464-7582","0.00","","","","","","","",""
"3150000","20140827","펫가든 동물병원","0002","폐업","","","","","","","02-6116-1775","77.00","","","","","","","",""
"3030000","20140901","24시LC동물의료센터","0000","정상","","","","","","","02-3394-7530","111.10","근린생활시설","","","1","","","",""
"3110000","20120704","도그원 동물의료센터","0000","정상","","","","","","","02-358-1591","0.00","제2종근린생활시설(동물병원)","","","","","","",""
"3230000","20140901","행복한 우리아이 동물병원","0000","정상","","","","","","","024247552","0.00","","","","","","","",""
"3070000","20050615","정릉동물병원","0002","폐업","","","20180105","","","","941-7525","54.60","소매점","철근콘크리트","0","1","","","",""
"3220000","20150122","드림동물병원","0000","정상","","","","","","","02-508-7583","0.00","","","","","","","",""
"3230000","20150717","위즈펫동물병원 잠실점","0002","폐업","","","20160122","","","","","0.00","상가(근생)","","1","","","","",""
"3040000","20150721","좋은동물병원","0000","정상","","","","","","","452-1119","0.00","근린생활시설","","1","3","","","",""
"3240000","20030607","강동동물병원","0000","정상","","","","","","","472-7343","0.00","","","0","0","","","",""
"3240000","20030307","CH동물병원","0000","정상","","","","","","","488-7510","0.00","","","0","0","","","",""
"3240000","19960513","GD동물병원","0000","정상","","","","","","","429-8822","102.00","","근린생활시설","0","0","","","",""
"3240000","19990629","길종합동물병원","0000","정상","","","","","","","484-0075","120.40","","","0","0","","","",""
"3240000","20030530","두루동물병원","0000","정상","","","","","","","442-7772-3","84.95","","","0","4","","","",""
"3240000","20100430","성내동물병원","0000","정상","","","","","","","484-5252","38.00","근린생활시설2종","","0","1","","","",""
"3240000","20071012","시온동물병원","0000","정상","","","","","","","476-8275","35.00","","","0","0","","","",""
"3240000","20120716","아프리카동물병원","0000","정상","","","","","","","426-7722","53.90","근린생활시설2종","철근콘크리트","","1","","","",""
"3240000","19910619","암사동물병원","0000","정상","","","","","","","3426-5079","0.00","","","0","0","","","",""
"3240000","20040413","열린24시동물병원","0000","정상","","","","","","","487-7575","62.25","","","0","0","","","",""
"3240000","20060530","주양동물병원","0002","폐업","","","20160615","","","","428-1161","45.70","","","0","0","","","",""
"3240000","20020709","쥬라기동물병원","0000","정상","","","","","","","488-7463","0.00","","","0","0","","","",""
"3240000","20000523","페토피아동물병원","0002","폐업","","","20151124","","","","471-8275","0.00","","","0","0","","","",""
"3240000","20071001","펫클럽동물병원","0000","정상","","","","","","","3428-4036","13.37","","","1","0","","","",""
"3240000","20050610","해맑은동물병원","0002","폐업","","","20160715","","","","476-7541~2","49.84","","","0","0","","","",""
"3240000","20030607","현대종합동물병원","0000","정상","","","","","","","488-3703","0.00","","","0","0","","","",""
"3010000","20140620","좋아요 동물병원","0000","정상","","","","","","","02-2233-6675","44.77","","","1","4","","","",""
"3130000","20140626","아프지말게 동물병원","0000","정상","","","","","","","307 3355","","","","","","","","",""
"3110000","20140901","다루동물병원","0000","정상","","","","","","","02-356-8353","","","","","","","","",""
"3150000","20100816","쿨펫 동물병원","0000","정상","","","","","","","02-3665-7588","57.88","판매시설","철근콘크리트","1","6","","","",""
"3050000","20130611","페트로동물의료원","0000","정상","","","","","","","02-2249-7600","0.00","","","0","2","","","",""
"3140000","20150202","홍익동물병원","0002","폐업","","","20170105","","","","2604-0156","329.18","근생(동물병원)","","","2","","","",""
"3010000","20150204","그녀의 동물병원","0000","정상","","","","","","","02-2237-7582","117.26","제2종근린생활시설","철근콘크리트구조","1","3","","","",""
"3230000","20110208","24시송파서울동물병원","0002","폐업","","","20120718","","","","","0.00","2종생활근린시설","","0","0","","","",""
"3230000","19971030","25시동물병원","0002","폐업","","","20000722","","","","4191351","0.00","근생","","0","1","","","",""
"3090000","20090303","행복한동물병원","0000","정상","","","","","","","996-8275","38.80","근린생활시설","","0","0","","","",""
"3150000","20021205","황하동물병원","0000","정상","","","","","","","2664-7774","0.00","","","0","0","","","",""
"3150000","20021205","스누피동물병원","0002","폐업","","","20041101","","","","696-3196","0.00","","","0","0","","","",""
"3150000","20021205","고득영동물병원","0000","정상","","","","","","","2608-0973","0.00","","","0","0","","","",""
"3150000","20021205","송정종합동물병원","0002","폐업","","","20081224","","","","2661-0530","0.00","","","0","0","","","",""
"3150000","20030502","고려종합동물병원","0002","폐업","","","","","","","3661-8200","0.00","","","0","0","","","",""
"3090000","20140630","도봉동물병원","0002","폐업","","","20171013","","","","943-2275","27.54","","","","","","","",""
"3210000","20140919","치료멍멍 동물의료센터","0002","폐업","","","20170823","","","","2201-7502","0.00","","","1","","","","",""
"3020000","20150206","좋아서하는 동물병원","0000","정상","","","","","","","02-703-0075","66.34","","","","1","","","",""
"3190000","20130717","보라매웰종합동물병원","0000","정상","","","","","","","02-3280-7975","88.48","제2종근린생활시설(동물병원)","철근콘크리트구조","1","6","일반미관지구","김형건(010-4404-3370)","",""
"3150000","20150210","미소동물의료센터","0000","정상","","","","","","","02-2603-0075","0.00","","","","","","","",""
"3200000","20150213","세계로 고양이 전문의료센터","0000","정상","","","","","","","02-868-3931","0.00","","","","","","","",""
"3220000","20150216","서울동물병원","0002","폐업","","","20171108","","","","566-8211","0.00","","","","1","","","",""
"3150000","20031224","준동물병원","0002","폐업","","","20070620","","","","2667-0365","0.00","","","0","0","","","",""
"3150000","20041209","비타민c동물병원","0002","폐업","","","20050822","","","","3663-3873","0.00","","","0","0","","","",""
"3150000","20050117","쥬라기동물종합병원","0002","폐업","","","20130926","","","","2696-3196","0.00","","","0","0","","","",""
"3150000","20050630","화이트동물병원","0002","폐업","","","20061002","","","","2665-2207","0.00","","","0","0","","","",""
"3150000","20050726","주주24시종합동물병원","0002","폐업","","","20071105","","","","2665-8256","0.00","","","0","0","","","",""
"3150000","20060418","이솝동물병원","0002","폐업","","","20080325","","","","2661-1886","0.00","","","0","0","","","",""
"3150000","20060804","한사랑동물병원","0002","폐업","","","20060804","","","","","0.00","","","0","0","","","",""
"3150000","20080110","다나동물병원","0000","정상","","","","","","","","0.00","","","0","0","","","",""
"3120000","20150805","독립문동물병원","0000","정상","","","","","","","02-733-5060","0.00","제2종근린생활시설","","","2","","","",""
"3070000","20150804","넬 동물의료센터","0000","정상","","","","","","","02-6925-4347","155.00","","","","","","","",""
"3220000","20180514","봄사랑 동물병원","0000","정상","","","","","","","","","근린생활시설","","","","","","",""
"3150000","20150804","송정동물메디컬센터","0000","정상","","","","","","","26610530","","","","","","","","",""
"3130000","20140707","굿모닝 동물병원","0000","정상","","","","","","","027113375","","","","","","","","",""
"3130000","20140711","카라동물병원","0000","정상","","","","","","","6380 0999","0.00","","","","","","","",""
"3220000","20150217","힐스타동물병원","0000","정상","","","","","","","02-445-5022","0.00","","","","1","","","",""
"3110000","20150226","조은동물병원","0002","폐업","","","20180131","","","","02-3152-8575","0.00","","","","","","","",""
"3150000","20150807","위즈펫동물병원 김포공항점","0002","폐업","","","20160830","","","","6116-1775","0.00","","","","","","","",""
"3040000","20090625","에디슨동물병원","0000","정상","","","","","","","447-5975","0.00","제2종 근린생활시설","","1","3","","","",""
"3230000","20150811","KAVSC동물병원","0002","폐업","","","20151106","","","","","22.68","판매시설","철근콘크리트","","6","","","",""
"3200000","19910430","형제동물병원","0000","정상","","","","","","","02-889-0575","51.66","","","0","0","","","",""
"3220000","19950306","Dr.베토벤동물병원","0002","폐업","","","20090601","","","","568-1435","0.00","","","0","0","","","",""
"3240000","20140712","24시 강동 우리 동물병원","0002","폐업","","","20160531","","","","","0.00","","","","","","","",""
"3210000","20141008","서초힐스동물병원","0000","정상","","","","","","","02-574-7582","","","","","","","","",""
"3230000","20141008","펫가든동물병원 월드타워점","0002","폐업","","","20180930","","","","02-3213-2798","0.00","","","","","","","",""
"3040000","20080430","아라우나동물병원","0000","정상","","","","","","","455-7975","0.00","","","0","0","","","",""
"3120000","20141007","예일동물병원","0000","정상","","","","","","","02-303-0604","26.00","근린생활시설","철근콘크리트조","1","4","","","",""
"3030000","20040730","로얄벳성수점동물병원","0002","폐업","","","20161109","","","","02-467-0975","0.00","","","0","0","","","",""
"3070000","20140724","강북 24시 N 동물의료센터","0000","정상","","","","","","","984-0075","0.00","","","","","","","",""
"3180000","20140724","선유동물병원","0002","폐업","","","20160411","","","","2671-8275","95.87","근린생활시설","","","1","","","",""
"3220000","20140730","이안동물진단센터","0002","폐업","","","20150522","","","","02-574-7533","0.00","","","","","","","",""
"3050000","20140527","하나동물병원","0000","정상","","","","","","","02-6242-7500","0.00","","","","","","","",""
"3090000","20030828","수호천사동물병원","0002","폐업","","","20040803","","","","02-3491-7514","12.44","","","0","0","","","",""
"3090000","20031202","동물을사랑하는사람들","0002","폐업","","","20041029","","","","3491-7588","33.70","","","0","0","","","",""
"3090000","19850904","영풍동물병원","0002","폐업","","","20041110","","","","905-0577","22.57","","","0","1","","","",""
"3090000","19941223","신창동물병원","0000","정상","","","","","","","992-9414","20.65","","","0","1","","","",""
"3090000","20040902","사랑동물병원","0002","폐업","","","20060525","","","","955-6530","60.27","","","0","1","","","",""
"3090000","20050506","수호천사동물병원","0002","폐업","","","20050604","","","","3493-7514","12.44","","","0","0","","","",""
"3090000","20030919","온누리동물병원","0002","폐업","","","20090618","","","","907-7512","39.55","","","0","0","","","",""
"3090000","20000713","창동애견종합동물병원","0002","폐업","","","20060131","","","","993-7581","117.80","","","0","1","","","",""
"3110000","20150327","아리동물병원","0002","폐업","","","20180213","","","","02-307-7502","0.00","","","","","","","",""
"3040000","20171019","우리동물병원","0000","정상","","","","","","","02-457-0231","0.00","","","","","","","",""
"3140000","20150824","파리스동물병원","0000","정상","","","","","","","2644-8878","166.00","근린생활시설(점포 생활시설)","","","","","","",""
"3220000","20150902","루이스동물병원","0002","폐업","","","20170909","","","","02-558-7975","","","","","1","","","",""
"3130000","20140731","이리온 동물병원 캣츠엔독스점 (상암점)","0002","폐업","","","20170310","","","","02-309-4511","0.00","","","","","","","",""
"3040000","20140805","쿨펫동물병원","0002","폐업","","","20170328","","","","2024-1253","","","","","","","","",""
"3220000","20140807","치료멍멍동물병원","0002","폐업","","","20150115","","","","02-545-0075","0.00","","","","","","","",""
"3040000","20040907","아차산동물병원","0000","정상","","","","","","","452-7580","30.62","","","1","3","","","",""
"3040000","20130627","자양동물병원","0000","정상","","","","","","","456-0975","56.30","제2종근린생활시설(동물병원)","철근콘크리트조","1","5","","","",""
"3050000","20010502","장평25시동물종합병원","0000","정상","","","","","","","02-2215-2022","83.20","","","0","0","","","",""
"3100000","20041029","러브펫동물병원","0002","폐업","","","20180329","","","","972-6543","23.00","","","2","0","","","",""
"3130000","20141027","닥터M 동물병원","0002","폐업","","","20181030","","","","02 313 7979","0.00","","","0","0","","","",""
"3240000","20150410","강동24시 sky동물의료센터","0002","폐업","","","20170725","","","","","0.00","","","","","","","",""
"3110000","20150916","튼튼동물병원","0002","폐업","","","20160503","","","","02-355-8575","","","","","","","","",""
"3220000","20150916","베스트동물병원","0002","폐업","","","20161104","","","","02-501-8275","","","","","","","","",""
"3020000","20170926","더힐동물의료센터","0000","정상","","","","","","","02-792-8275","224.40","","철근콘크리트","","7","","","",""
"3220000","20170929","아크리스동물의료센터","0000","정상","","","","","","","02-583-7582","","","","","3","","","",""
"3240000","20171010","안단테 동물병원","0000","정상","","","","","","","02-476-7582","","","","","","","","",""
"3030000","20030124","평화와생명동물병원","0000","정상","","","","","","","02-3395-0075","26.32","","","0","0","","","",""
"3060000","20160421","보담동물병원","0000","정상","","","","","","","02-494-7775","","","","","","","","",""
"3020000","20161021","바다동물병원(Bada Animal Hospital)","0000","정상","","","","","","","02-792-2561","48.00","","","1","","","","",""
"3110000","20161025","개와냥이동물병원","0000","정상","","","","","","","02-352-7275","102.71","제2종근린생활시설","","","","","","",""
"3140000","20161025","리베동물메디컬센터","0000","정상","","","","","","","02-2604-0156","","","","","","","","",""
"3180000","20161027","아람동물병원","0000","정상","","","","","","","02-835-7975","","","","","","","","",""
"3040000","20161012","광장동물의료센터","0000","정상","","","","","","","452-7975","0.00","근린생활시설","","1","3","","","",""
"3130000","20170331","소망동물병원","0000","정상","","","","","","","7197502","","","","","","","","",""
"3040000","20170125","파라곤동물병원","0000","정상","","","","","","","02-498-7588","39.62","근린생활시설","철근콘크리트","4","15","","","",""
"3220000","20170405","원동물병원","0000","정상","","","","","","","02-555-6835","","","","","1","","","",""
"3090000","20171024","해봄동물병원","0000","정상","","","","","","","954-6990","","소매점(근린생활시설)","","1","1","","","",""
"3040000","20170328","쿨펫동물병원","0000","정상","","","","","","","02-2024-1253","0.00","판매시설","","1","3","","","",""
"3210000","20160428","여울동물병원","0000","정상","","","","","","","02-6401-7582","0.00","","","","","","","",""
"3040000","20170731","반디동물병원","0000","정상","","","","","","","024610079","44.45","","근린생활시설","","","","","",""
"3240000","20161027","올바른동물병원","0000","정상","","","","","","","02-428-1661","73.34","근린생활시설","","","1","","","",""
"3060000","20161102","동물수술전문센터","0002","폐업","","","20161122","","","","02-6215-3439","198.00","","","","","","","",""
"3140000","20170410","24시 서울 탑 동물병원","0000","정상","","","","","","","02-2601-8875","168.50","","","","","","","",""
"3040000","20170925","연두동물병원","0000","정상","","","","","","","024550975","65.00","근린생활시설","","1","","","","",""
"3040000","20171208","광진24시필동물병원","0000","정상","","","","","","","02-446-8175","200.00","근린생활시설","","","","","","",""
"3030000","20141127","텐즈힐링동물병원","0000","정상","","","","","","","02-2295-0975","","","","","","","","",""
"3110000","20160509","튼튼동물병원","0002","폐업","","","20170429","","","","02-355-8575","0.00","","","","","","","",""
"3230000","20160510","위례동물병원","0000","정상","","","","","","","02-3401-0075","36.41","제2종근린생활시설","철골철근콘크리트","","","","","",""
"3220000","20161109","다옴동물병원","0002","폐업","","","20181127","","","","02-2226-7975","","","","","1","","","",""
"3220000","20161115","아미칼동물병원","0002","폐업","","","20180425","","","","02-565-5023","","","","","1","","","",""
"3130000","20170419","동물병원 the 말랑","0000","정상","","","","","","","023327553","","","","","","","","",""
"3030000","20150105","SL동물병원","0000","정상","","","","","","","02-2299-8575","91.30","","근린생활시설","1","","","","",""
"3220000","20171110","서울동물의료센터","0000","정상","","","","","","","02-566-8211","0.00","","","","","","","",""
"3000000","20171116","경희궁 바른 동물병원","0000","정상","","","","","","","","0.00","동물병원","","","2","","","",""
"3000000","20021025","북악동물병원","0000","정상","","","","","","","391-4575","46.22","","","0","0","","","",""
"3200000","19880527","보라매동물병원","0000","정상","","","","","","","02-885-2130","33.00","","","0","0","","","",""
"3150000","20150209","젠틀리동물병원","0000","정상","","","","","","","02-2662-8111","0.00","","","","","","","",""
"3040000","19971127","프라임동물병원","0000","정상","","","","","","","457-0292","40.88","","","0","0","","","",""
"3130000","20171130","신촌동물병원","0002","폐업","","","20180730","","","","027041800","","","","","","","","",""
"3050000","20160524","스마트동물병원","0000","정상","","","","","","","02-2242-0175","0.00","","","","","","","",""
"3150000","20160525","보다듬 동물병원","0000","정상","","","","","","","02-2666-2611","","제2종 근린생활시설","","","","","","",""
"3100000","20160530","키움 동물병원","0000","정상","","","","","","","02-949-7582","23.10","","","","","","","",""
"3230000","20160531","바우동물병원","0000","정상","","","","","","","02-424-7582","49.92","상업시설","철근콘크리트조","","","","","",""
"3120000","20150213","햇살동물병원","0000","정상","","","","","","","0262720075","0.00","근린생활시설","철근콘크리트구조","3","6","","","",""
"3090000","20170515","이엔김동물병원","0002","폐업","","","20170519","","","","955-6530","","제2종근린생활시설제1종근린생활시설","","1","7","","","",""
"3060000","20170518","한국동물영상의학센터","0000","정상","","","","","","","02-6215-3416","128.57","","","","","","","",""
"3220000","20150225","강남다온동물병원","0000","정상","","","","","","","02-576-1239","0.00","","","","","","","",""
"3050000","20140527","봄봄동물병원","0000","정상","","","","","","","02-969-7579","0.00","","","","","","","",""
"3240000","20140526","내품에동물병원","0000","정상","","","","","","","024771775","0.00","","","","","","","",""
"3220000","20160603","청담눈초롱안과동물병원","0000","정상","","","","","","","02-512-7566","","","","","4","","","",""
"3220000","20160603","페츠비동물병원","0002","폐업","","","20180331","","","","02-546-2475~6","","","","","1","","","",""
"3150000","20160607","우리아이동물메디컬센터","0000","정상","","","","","","","02-3664-0075","","","","","","","","",""
"3170000","20160608","독산온동물병원","0000","정상","","","","","","","","0.00","","","","","","","",""
"3220000","20121115","백산동물병원","0000","정상","","","","","","","511-6364","146.70","","","","","","","",""
"3190000","20161205","캐나다동물병원","0000","정상","","","","","","","070-4300-3938","57.12","근린생활시설","철근콘크리트조","1","2","","","",""
"3180000","20170522","신길 온동물병원","0000","정상","","","","","","","02-848-7975","0.00","","","","","","","",""
"3200000","19950621","DS동물병원","0000","정상","","","","","","","02-837-0837","95.00","","","0","0","","","",""
"3040000","20060703","보람동물병원","0000","정상","","","","","","","465-7582","60.08","","","0","1","","","",""
"3240000","20160616","방주동물의료센터","0000","정상","","","","","","","02-476-3927","147.60","근린생활시설","","1","","","","",""
"3150000","20160617","고려종합동물병원","0000","정상","","","","","","","02-3661-8200","68.90","","","","","","","",""
"3230000","20160621","송파바로동물병원","0000","정상","","","","","","","02-400-8575","264.00","근린생활시설","철근콘크리트구조","","","","","",""
"3110000","20180205","디엠씨(DMC)동물병원","0000","정상","","","","","","","02-3152-8575","","","","","","","","",""
"3070000","20161212","포유동물병원","0000","정상","","","","","","","912-6555","115.00","","","","","","","",""
"3150000","20170608","공감동물병원","0000","정상","","","","","","","2666-0829","0.00","","","","1","","","",""
"3200000","20040212","늘푸른동물병원","0000","정상","","","","","","","02-857-7572","50.20","","","1","0","","","",""
"3130000","20160104","닥터 호오 동물병원","0000","정상","","","","","","","02 715 0075","","","","","","","","",""
"3200000","20040830","세계로동물병원","0000","정상","","","","","","","02-868-3931","78.58","","","0","0","","","",""
"3130000","19880330","서진동물병원","0000","정상","","","","","","","","0.00","","","0","0","","","",""
"3040000","19990122","동서울동물병원","0000","정상","","","","","","","444-7533","127.00","","","0","0","","","",""
"3200000","20020328","양지동물병원","0000","정상","","","","","","","02-874-3535","176.73","","","0","0","","","",""
"3150000","20150603","공항축산","0000","정상","","","","","","","2663-8520","63.40","","","","","","","",""
"3230000","20160629","송파스마일동물병원","0000","정상","","","","","","","02-448-7588","220.80","근린생활시설","철근콘크리트구조","1","2","","","",""
"3170000","20160630","조아동물병원","0000","정상","","","","","","","028071616","","","","","","","","",""
"3240000","20160630","마리스동물의료센터","0000","정상","","","","","","","02-442-8287","161.16","","","","","","","",""
"3210000","20180424","햇살아래 동물병원","0000","정상","","","","","","","025750750","141.72","근린생활시설","철근콘크리트구조","2","5","","","",""
"3200000","20070321","와우종합동물병원","0000","정상","","","","","","","02-866-0880","28.80","근생","철근콘크리트","1","4","","","",""
"3220000","20161216","닥터그레이동물병원","0000","정상","","","","","","","02-529-7587","","","","","1","","","",""
"3200000","20070601","서울허브동물병원","0000","정상","","","","","","","02-875-7579","79.91","근생2종","","0","20","","","",""
"3200000","20070601","로잔동물의료센터","0000","정상","","","","","","","02-872-7588","0.00","근생2종","","1","5","","","",""
"3120000","20150604","헬로우동물병원","0000","정상","","","","","","","02-333-7750","0.00","","","","","","","",""
"3080000","20161222","프렌즈동물병원","0002","폐업","","","20180402","","","","02-945-0075","0.00","근린생활시설","","","","","","",""
"3040000","20050602","이다종합동물병원","0000","정상","","","","","","","463-7075","0.00","","","0","0","","","",""
"3220000","20160107","개포별빛동물병원","0000","정상","","","","","","","573-7582","0.00","","","","1","","","",""
"3040000","20021226","중곡동물병원","0000","정상","","","","","","","462-5595","58.00","","","1","1","","상가","",""
"3210000","19970117","남서울동물병원","0000","정상","","","","","","","582-2186","0.00","","","0","0","","","",""
"3200000","20090325","서진동물병원","0000","정상","","","","","","","02-887-2165","122.50","제2종근린생활시설","철근콘크리트구조","1","3","","","",""
"3110000","20161227","참좋은동물병원","0000","정상","","","","","","","02-3152-0075","0.00","제1종근린생활시설","철근콘크리트","","","","","",""
"3150000","20161228","쪼꼬동물병원","0002","폐업","","","20170601","","","","2666-0829","43.44","","","","","","","",""
"3240000","20161229","닥터표동물병원","0000","정상","","","","","","","02-484-4063","59.85","","","","","","","",""
"3100000","20170102","닥터스종합동물병원","0002","폐업","","","20180426","","","","905-7588","137.90","근린생활시설","","","","","","",""
"3200000","20090403","프렌즈동물병원","0000","정상","","","","","","","02-874-7585","39.48","제1동근린생활시설","철근콘크리트조","1","6","","","",""
"3140000","20170628","두암동물병원","0000","정상","","","","","","","8464597","","","","","","","","",""
"3130000","20170628","와우 동물병원","0000","정상","","","","","","","023751963","","","","","","","","",""
"3200000","20100506","고려동물병원","0000","정상","","","","","","","02-861-7582","55.00","근린생활시설","","1","6","","","",""
"3130000","20170630","이황 동물병원","0000","정상","","","","","","","","","","","","","","","",""
"3140000","20170703","캐슬동물종합병원","0000","정상","","","","","","","02-2060-0999","","","","","","","","",""
"3200000","20110308","닥터킴 동물병원","0000","정상","","","","","","","02-877-5546","0.00","","","0","0","","","",""
"3200000","20130607","나눔동물병원","0000","정상","","","","","","","02-888-0976","0.00","","","","","","","",""
"3200000","20110701","관악동물종합병원","0000","정상","","","","","","","02-883-2733","0.00","","","1","","","","",""
"3130000","20160121","24시 산들산들 동물병원","0000","정상","","","","","","","023933588","","","","","","","","",""
"3200000","20131002","아이러브펫동물병원","0000","정상","","","","","","","02-597-8985","0.00","제2종근린생활시설","철골철근콘크리트구조","5","3","","","",""
"3230000","20160125","위즈펫동물병원","0002","폐업","","","20171220","","","","02-471-8275","0.00","","","","","","","",""
"3110000","20160125","서울햇빛동물병원","0000","정상","","","","","","","02-387-8275","","","","","","","","",""
"3150000","20160720","마곡숲동물병원","0000","정상","","","","","","","02-3662-5675","","","","","","","","",""
"3200000","20030319","신림종합동물병원","0000","정상","","","","","","","02-877-5599","95.32","","","0","2","","","",""
"3150000","20021205","용봉동물병원","0000","정상","","","","","","","2603-0781","0.00","","","0","0","","","",""
"3200000","19980910","정우동물병원","0000","정상","","","","","","","02-871-6704","44.62","","","0","0","","","",""
"3220000","20170106","24시 스마트동물병원(신사본원)","0000","정상","","","","","","","02-549-0275","","","","1","1","","","",""
"3150000","20040225","24시아프리카동물메디컬센터","0000","정상","","","","","","","3665-7975","188.10","","","0","0","","","",""
"3220000","20170109","대치수동물병원","0000","정상","","","","","","","02-539-3339","0.00","","","","1","","","",""
"3200000","20040209","행복한동물병원","0000","정상","","","","","","","02-887-7179","0.00","","","0","0","","","",""
"3200000","20010611","서울동물병원","0002","폐업","","","20180801","","","","02-888-8807","66.25","","","0","0","","","",""
"3000000","20160211","광화문동물병원","0000","정상","","","","","","","722-8275","0.00","","","","","","","",""
"3100000","20160211","한국동물암센터","0000","정상","","","","","","","02-932-0075","468.98","","","","","","","",""
"3010000","20160211","바른동물병원","0000","정상","","","","","","","02-2232-7975","67.91","근린생활시설","","6","20","","","4종",""
"3220000","20160212","쿨펫동물병원","0002","폐업","","","20160504","","","","02-538-6121","","","","","1","","","",""
"3220000","20160808","서울동물심장병원","0000","정상","","","","","","","","","","","","1","","","",""
"3200000","20160411","이로동물병원","0000","정상","","","","","","","02-887-1575","183.18","근린생활시설","철근콘크리트조","","1","","","4종28호",""
"3140000","20170118","다온동물병원","0000","정상","","","","","","","02-2643-8204","","","","","","","","",""
"3220000","20170714","압구정메이트동물병원","0000","정상","","","","","","","02-540-6303","","","","","2","","","",""
"3090000","20170720","트윈스동물병원","0000","정상","","","","","","","906-7575","235.34","근린생활시설","철근콘크리트구조(1-3층)","","4","","","",""
